WT_DigiSWAN-VST_T1_Cpt1_TLRatio1,WT_DigiSWAN-VST_T1_Cpt1_ILRatio1,WT_DigiSWAN-VST_T1_Cpt2_TLRatio1,WT_DigiSWAN-VST_T1_Cpt2_ILRatio1,WT_DigiSWAN-VST_T2_Cpt1_TLRatio1,WT_DigiSWAN-VST_T2_Cpt1_ILRatio1,WT_DigiSWAN-VST_T2_Cpt2_TLRatio1,WT_DigiSWAN-VST_T2_Cpt2_ILRatio1,WT_DigiSWAN-VST_T3_Cpt1_TLRatio1,WT_DigiSWAN-VST_T3_Cpt1_ILRatio1,WT_DigiSWAN-VST_T3_Cpt2_TLRatio1,WT_DigiSWAN-VST_T3_Cpt2_ILRatio1,WT_DigiSWAN-VST_T4_Cpt1_TLRatio1,WT_DigiSWAN-VST_T4_Cpt1_ILRatio1,WT_DigiSWAN-VST_T4_Cpt2_TLRatio1,WT_DigiSWAN-VST_T4_Cpt2_ILRatio1,WT_F-M-M_PMSs_PMS_BVG_01,WT_F-M-M_PMSs_PMS_BVG_02,WT_F-M-M_PMSs_PMS_BVG_03,WT_F-M-M_PMSs_PMS_BVG_04,WT_F-M-M_PMSs_PMS_BVO_01,WT_F-M-M_PMSs_PMS_BVO_02,WT_F-M-M_PMSs_PMS_BVO_03,WT_F-M-M_PMSs_PMS_BVO_04,WT_F-M-M_PMSs_PMS_BVO_05,WT_F-M-M_PMSs_PMS_BVO_06,WT_F-M-M_PMSs_PMS_OP_011,WT_F-M-M_PMSs_PMS_BVW_01,WT_F-M-M_PMSs_PMS_BVW_02,WT_F-M-M_PMSs_PMS_BVW_03,WT_F-M-M_PMSs_PMS_BVW_04,WT_F-M-M_PMSs_PMS_BVW_05,WT_F-M-M_PMSs_PMS_BVW_06,WT_TMS_T1_BV_011,WT_TMS_T1_BTV_021,WT_TMS_T1_BTV_031,WT_TMS_T1_BV_041,WT_TMS_T1_BTV_051,WT_TMS_T1_BTV_061,WT_TMS_T1_BV_IO1,WT_TMS_T1_BV_IW1,WT_TMS_T1_BV_IE1,WT_TMS_T2_BV_011,WT_TMS_T2_BTV_021,WT_TMS_T2_BTV_031,WT_TMS_T2_BV_041,WT_TMS_T2_BTV_051,WT_TMS_T2_BTV_061,WT_TMS_T2_BV_IO1,WT_TMS_T2_BV_IW1,WT_TMS_T2_BV_IE1,WT_TMS_T3_BV_011,WT_TMS_T3_BTV_021,WT_TMS_T3_BTV_031,WT_TMS_T3_BV_041,WT_TMS_T3_BTV_051,WT_TMS_T3_BTV_061,WT_TMS_T3_BV_IO1,WT_TMS_T3_BV_IW1,WT_TMS_T3_BV_IE1,WT_TMS_T4_BV_011,WT_TMS_T4_BTV_021,WT_TMS_T4_BTV_031,WT_TMS_T4_BV_041,WT_TMS_T4_BTV_051,WT_TMS_T4_BTV_061,WT_TMS_T4_BV_IO1,WT_TMS_T4_BV_IW1,WT_TMS_T4_BV_IE1,WT_WH_Whp,WT_WH_Wht,WT_WH_Csgp,WT_SEP_GasPA,WT_SEP_GasDPA,WT_Conventional_GasT1,WT_Conventional_OilT1,WT_OilQA,WT_OilVA,WT_WaterQA,WT_WaterVA,WT_GasQA,WT_GasVA,WT_WH_Whttest1,WT_WH_Whttest2,WT_WH_Whptest1,WT_WH_Whptest2
%,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,psia,degC,psia,psia,psia,degC,degC,sm3/d,sm3,sm3/d,sm3,sm3/d,sm3,degC,degC,psia,psia
100,90,100,90,100,90,100,90,100,90,100,90,100,90,100,90,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,25.0819397,#N/A,#N/A,#N/A,#N/A,#N/A,51.6,35.9,0,33.6,426586.1,273316.1,66.75408765,#N/A,25.54268484,#N/A
30,10,30,10,30,10,30,10,30,10,30,10,30,10,30,10,2,#N/A,3,3,3,3,3,2,6,3,5,3,3,2,5,1,1,2,3,3,2,2,2,3,2,1,2,3,2,4,2,8,2,2,2,2,8,3,1,3,3,3,2,#N/A,2,2,2,2,3,3,9,3,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.2,35.9,0,33.6,426804.4,273612.5,67.23008903,#N/A,25.97220029,#N/A
30,10,30,10,30,10,30,10,30,10,30,10,30,10,30,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.3,36,0,33.6,427403.8,273909.3,67.70332683,#N/A,26.40475874,#N/A
30,10,30,10,30,10,30,10,30,10,30,10,30,10,30,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14.21899796,#N/A,#N/A,#N/A,#N/A,53.7,36,0,33.6,427130.2,274205.9,68.17378162,68.17378162,26.8403424,26.8403424
30,10,30,10,30,10,30,10,30,10,30,10,30,10,30,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.315414796,#N/A,#N/A,52.5,36,0,33.6,426611.5,274502.2,68.64143405,#N/A,27.27893337,#N/A
30,10,30,10,30,10,30,10,30,10,30,10,30,10,30,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.35818142,52.9,36.1,0,33.6,426693.4,274798.5,69.1062649,#N/A,27.72051362,#N/A
30,10,30,10,30,10,30,10,30,10,30,10,30,10,30,10,5,3,2,1,5,8,2,2,#N/A,2,3,3,2,8,3,2,9,1,1,1,3,3,3,1,7,3,2,2,9,8,7,2,#N/A,7,6,9,1,#N/A,5,3,7,#N/A,9,9,3,2,5,2,6,3,8,3,2,#N/A,#N/A,#N/A,14.45065689,#N/A,#N/A,#N/A,52.6,36.1,0,33.6,426753.3,275094.8,69.56825506,#N/A,28.16506499,#N/A
30,10,30,10,30,10,30,10,30,10,30,10,30,10,30,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.44271512,#N/A,53.5,36.1,0,33.6,426907.3,275391.3,70.02738554,#N/A,28.61256922,#N/A
30,10,30,10,30,10,30,10,30,10,30,10,30,10,30,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,25.07992215,#N/A,#N/A,#N/A,#N/A,#N/A,54.6,36.2,0,33.6,427016.9,275687.8,70.48363748,#N/A,29.0630079,#N/A
30,10,30,10,30,10,30,10,30,10,30,10,30,10,30,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.5,36.2,0,33.6,425563.4,275983.4,70.9369921,70.9369921,29.51636252,29.51636252
30,10,30,10,30,10,30,10,30,10,30,10,30,10,30,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,53.2,36.3,0,33.6,425958.9,276279.2,71.38743078,#N/A,29.97261446,#N/A
50,30,50,30,50,30,50,30,50,30,50,30,50,30,50,30,3,3,3,2,2,2,2,2,3,3,2,6,2,#N/A,2,6,5,8,#N/A,1,3,3,3,8,3,2,2,6,3,9,6,2,7,2,8,3,2,2,3,6,3,5,2,3,2,4,3,2,2,3,9,6,3,#N/A,#N/A,14.86612415,#N/A,#N/A,#N/A,#N/A,53.1,36.3,0,33.6,425793.6,276574.9,71.83493501,#N/A,30.43174494,#N/A
50,30,50,30,50,30,50,30,50,30,50,30,50,30,50,30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.312132671,#N/A,#N/A,52.1,36.3,0,33.6,425405,276870.3,72.27948638,#N/A,30.8937351,#N/A
50,30,50,30,50,30,50,30,50,30,50,30,50,30,50,30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.31884766,52.1,36.4,0,33.6,425951.6,277166.1,72.72106663,#N/A,31.35856595,#N/A
50,30,50,30,50,30,50,30,50,30,50,30,50,30,50,30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.41692776,#N/A,52.7,36.4,0,33.6,425327,277461.5,73.1596576,#N/A,31.82621838,#N/A
50,30,50,30,50,30,50,30,50,30,50,30,50,30,50,30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12.85501289,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,53.5,36.4,0,33.6,426586.1,277757.7,73.59524126,73.59524126,32.29667317,32.29667317
50,30,50,30,50,30,50,30,50,30,50,30,50,30,50,30,5,6,2,1,2,5,9,3,3,8,3,2,2,6,8,#N/A,9,3,8,2,4,3,2,3,6,2,2,1,3,#N/A,#N/A,3,7,2,2,2,3,1,2,2,6,2,4,2,8,5,2,2,3,9,#N/A,3,3,#N/A,25.13128493,#N/A,#N/A,#N/A,#N/A,#N/A,52.6,36.5,0,33.6,425277,278053,74.02779971,#N/A,32.76991097,#N/A
50,30,50,30,50,30,50,30,50,30,50,30,50,30,50,30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.1,36.5,0,33.6,425061.1,278348.2,74.45731516,#N/A,33.24591235,#N/A
50,30,50,30,50,30,50,30,50,30,50,30,50,30,50,30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14.26743984,#N/A,#N/A,#N/A,#N/A,53.2,36.5,0,33.6,425255.2,278643.5,74.88376997,#N/A,33.72465772,#N/A
50,30,50,30,50,30,50,30,50,30,50,30,50,30,50,30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.315432781,#N/A,#N/A,54.3,36.6,0,33.6,424311,278938.2,75.3071466,#N/A,34.20612741,#N/A
50,30,50,30,50,30,50,30,50,30,50,30,50,30,50,30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.31338416,53,36.6,0,33.6,424540,279233,75.72742765,#N/A,34.69030162,#N/A
70,50,70,50,70,50,70,50,70,50,70,50,70,50,70,50,6,1,7,3,7,3,3,2,2,2,#N/A,2,2,6,3,2,#N/A,#N/A,3,3,3,9,2,3,6,4,5,3,9,2,3,2,2,1,3,2,2,3,1,3,3,2,3,6,3,2,5,2,4,7,3,2,4,#N/A,#N/A,#N/A,14.47457409,#N/A,#N/A,#N/A,52.9,36.7,0,33.6,425460.3,279528.5,76.14459584,76.14459584,35.17716047,35.17716047
70,50,70,50,70,50,70,50,70,50,70,50,70,50,70,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.38808865,#N/A,52.8,36.7,94.1,33.7,422893.2,279822.1,76.55863402,#N/A,35.66668393,#N/A
70,50,70,50,70,50,70,50,70,50,70,50,70,50,70,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,25.15673743,#N/A,#N/A,#N/A,#N/A,#N/A,36.4,36.7,284.7,33.9,417573.8,280112.1,76.96952518,#N/A,36.15885188,#N/A
70,50,70,50,70,50,70,50,70,50,70,50,70,50,70,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,36.7,286,34.1,416020.2,280401,77.37725242,#N/A,36.65364408,#N/A
70,50,70,50,70,50,70,50,70,50,70,50,70,50,70,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14.21899796,#N/A,#N/A,#N/A,#N/A,3.8,36.7,186.7,34.2,416859.3,280690.5,77.78179899,#N/A,37.15104021,#N/A
70,50,70,50,70,50,70,50,70,50,70,50,70,50,70,50,2,3,3,3,2,9,4,9,2,2,3,3,#N/A,2,2,6,3,7,2,3,7,3,5,2,2,3,2,3,3,3,2,6,2,4,3,7,3,2,2,8,2,3,6,2,9,3,2,#N/A,2,3,3,5,3,#N/A,#N/A,#N/A,#N/A,0.31404547,#N/A,#N/A,1.6,36.7,10.7,34.2,424116.1,280985,78.18314825,#N/A,37.65101981,#N/A
70,50,70,50,70,50,70,50,70,50,70,50,70,50,70,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.33773465,1.5,36.7,0,34.2,426311.4,281281.1,78.5812837,78.5812837,38.15356234,38.15356234
70,50,70,50,70,50,70,50,70,50,70,50,70,50,70,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14.45065689,#N/A,#N/A,#N/A,3,36.7,0,34.2,425625.9,281576.7,78.97618899,#N/A,38.65864713,#N/A
70,50,70,50,70,50,70,50,70,50,70,50,70,50,70,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.41641066,#N/A,2.2,36.7,0,34.2,425155,281871.9,79.36784788,#N/A,39.16625342,#N/A
70,50,70,50,70,50,70,50,70,50,70,50,70,50,70,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,25.15222338,#N/A,#N/A,#N/A,#N/A,#N/A,9.2,36.7,0,34.2,424682.2,282166.8,79.75624427,#N/A,39.67636035,#N/A
90,70,90,70,90,70,90,70,90,70,90,70,90,70,90,70,3,3,8,2,2,5,2,8,2,3,9,1,3,4,2,4,2,4,2,6,1,1,4,2,7,8,3,8,3,2,3,7,9,5,3,2,2,3,3,1,3,7,3,#N/A,2,9,2,2,6,2,3,9,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14.2,36.8,0,34.2,424757.8,282461.8,80.14136219,#N/A,40.18894695,#N/A
90,70,90,70,90,70,90,70,90,70,90,70,90,70,90,70,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.311372244,#N/A,#N/A,20.5,36.8,0,34.2,425901.9,282757.6,80.52318581,#N/A,40.70399215,#N/A
90,70,90,70,90,70,90,70,90,70,90,70,90,70,90,70,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.38501146,24.3,36.8,0,34.2,425277.1,283052.9,80.90169944,80.90169944,41.22147477,41.22147477
90,70,90,70,90,70,90,70,90,70,90,70,90,70,90,70,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14.47457409,#N/A,#N/A,#N/A,27.2,36.8,0,34.2,424624.7,283347.8,81.27688751,#N/A,41.74137355,#N/A
